pl_name,hostname,discoverymethod,disc_year,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_eqt,pl_insol,st_teff,st_met,st_rad,sy_pnum,pl_dens_calc,mass_radius_ratio,hz_flag,log_rade,log_dens,log_period,log_smax,log_eqt,cluster,umap_x,umap_y,pl_bmasse_imputed,pl_rade_imputed,pl_eqt_imputed,pl_insol_imputed,cluster_name,method_group
BD-06 1339 c,BD-06 1339,Radial Velocity,2013.0,8.38,53.0,125.94,0.435,3513.0,0.7808213518970454,4324.0,-0.14,0.686355,2,0.496244164241358,6.324582338902148,0,0.9232440186302765,-0.3043045874382556,2.100163688966044,-0.3615107430453627,3.5456781497920256,4.0,-2.385685,-0.9829115,0,0,1,1,Puffy Neptunes,Radial Velocity
BD-08 2823 b,BD-08 2823,Radial Velocity,2009.0,10.987024180623038,2948.49413174,5.6,0.06,10715.0,67.58494421135187,4816.0,-0.06,0.71,2,12.249309997668819,268.36148562774895,0,1.0408800803271638,1.0881116256275063,0.7481880270062005,-1.2218487496163564,4.029992175377847,4.0,-4.1558886,-0.49266246,0,1,1,1,Puffy Neptunes,Radial Velocity
BD-08 2823 c,BD-08 2823,Radial Velocity,2009.0,12.5,104.0,237.6,0.68,3137.0,0.49624901474090205,4746.0,-0.07,0.71,2,0.29339647999999996,8.32,0,1.0969100130080565,-0.5325451008736038,2.375846436309156,-0.16749108729376366,3.496514518697745,4.0,-2.3253832,-1.0144479,0,0,1,1,Puffy Neptunes,Radial Velocity
BD-10 3166 b,BD-10 3166,Radial Velocity,2000.0,14.1,187.5197,3.48777,0.04,16637.0,392.802581316383,5393.0,0.38,0.91,1,0.36858797326361353,13.2992695035461,0,1.14921911265538,-0.43345883957397313,0.5425478377787923,-1.3979400086720375,4.221075016611721,2.0,-3.625761,-1.2276977,0,0,1,1,Cold/Warm Jupiters,Radial Velocity
BD-11 4672 b,BD-11 4672,Radial Velocity,2014.0,14.1,206.5895,1634.0,2.36,1531.0,0.02819117301727137,4550.0,-0.35,0.639,2,0.40607149596838776,14.651737588652482,0,1.14921911265538,-0.3913974945732618,3.2132520521963968,0.37291200297010657,3.184975190698261,2.0,-2.081238,-1.442502,0,0,1,1,Cold/Warm Jupiters,Radial Velocity
BD-11 4672 c,BD-11 4672,Radial Velocity,2020.0,4.04,15.37,74.2,0.3,4295.0,1.744595080411051,4550.0,-0.35,0.639,2,1.2843440290749983,3.804455445544554,0,0.6063813651106049,0.10868137101971524,1.8704039052790271,-0.5228787452803376,3.632963168167261,4.0,-3.8305032,-0.35268852,0,0,1,1,Puffy Neptunes,Radial Velocity
BD-13 2130 b,BD-13 2130,Radial Velocity,2007.0,12.5,3108.3774,714.29999,1.66,9990.0,51.05678331655058,4545.0,-0.08,19.17,1,8.769105650688,248.670192,0,1.0969100130080565,0.9429553025134545,2.853880644044541,0.22010808804005508,3.9995654882259823,2.0,-1.5738178,-3.0420108,0,0,1,1,Cold/Warm Jupiters,Radial Velocity
BD-14 3065 b,BD-14 3065 A,Transit,2024.0,21.59,3932.0,4.2889731,0.0656,2001.0,646.761,6935.0,-0.34,2.35,1,2.152817331016463,182.12135247799907,0,1.334252642334231,0.3330071810091907,0.6323533223971056,-1.1830961606243398,3.3012470886362113,0.0,17.445253,4.549044,0,0,0,0,Sub-Neptunes,Transit
BD-17 63 b,BD-17 63,Radial Velocity,2008.0,12.8,1639.99458012,655.57,1.34,2266.0,0.1351145146269637,4714.0,-0.03,0.74,1,4.308877056341742,128.124576571875,0,1.1072099696478683,0.6343641026949838,2.816619071297846,0.12710479836480765,3.3552599055273786,2.0,-1.318694,-2.2703564,0,0,1,1,Cold/Warm Jupiters,Radial Velocity
BD-210397 b,BD-210397,Radial Velocity,2023.0,14.0,214.0,1891.0,2.63,1396.0,0.02,4051.0,0.12,0.747,2,0.42971574344023317,15.285714285714286,0,1.146128035678238,-0.3668187348337383,3.27669152884504,0.41995574848975786,3.144885418287142,2.0,-2.083067,-0.5492244,0,0,1,0,Cold/Warm Jupiters,Radial Velocity
BD-210397 c,BD-210397,Radial Velocity,2023.0,12.9,1525.5763536,6240.0,5.9,932.0,0.0039,4051.0,0.12,0.747,2,3.9157631628689566,118.2617328372093,0,1.110589710299249,0.5928164164892178,3.795184589682424,0.7708520116421442,2.9694159123539814,2.0,-1.0386156,-0.9112314,0,0,1,0,Cold/Warm Jupiters,Radial Velocity
BEBOP-3 b,BEBOP-3,Radial Velocity,2025.0,14.2,177.34825111,547.0,1.444,3861.0,1.1396922201907596,6033.0,-0.02,1.414,1,0.3412820727834923,12.489313458450706,0,1.1522883443830565,-0.4668865241904177,2.737987326333431,0.15956719323362029,3.586699801624049,2.0,-2.6961596,-2.124057,0,0,1,1,Cold/Warm Jupiters,Radial Velocity
BEBOP-4 AB b,BEBOP-4 A,Radial Velocity,2025.0,15.019121751806754,8358.8871041,1823.5,3.634,3212.0,0.5454506059778619,5701.43,0.2615,2.75645,1,13.594600348903901,556.5496599755876,0,1.1766445378948052,1.1333664448167202,3.2609057676498,0.5603849229720155,3.5067755366066433,4.0,-0.95769095,-2.3126576,0,1,1,1,Puffy Neptunes,Radial Velocity
Barnard b,Barnard's star,Radial Velocity,2024.0,0.72,0.299,3.1542,0.0229,438.0,6.76,3195.0,-0.56,0.185,4,4.413928540809328,0.4152777777777778,0,-0.14266750356873156,0.6448252978824094,0.4988892274020688,-1.640164517660112,2.6414741105040993,5.0,-0.8208585,12.8500805,0,0,0,0,Earth-sized Rocky,Radial Velocity
Barnard c,Barnard's star,Radial Velocity,2025.0,0.743,0.335,4.1244,0.0274,400.0,4.262021449992458,3195.0,-0.56,0.185,4,4.5001808227436415,0.4508748317631225,0,-0.1290111862394247,0.6532299646069044,0.6153607781848501,-1.562249437179612,2.6020599913279625,5.0,-0.7951438,12.883915,0,0,0,1,Earth-sized Rocky,Radial Velocity
Barnard d,Barnard's star,Radial Velocity,2025.0,0.694,0.263,2.3402,0.0188,483.0,9.05317797588371,3195.0,-0.56,0.185,4,4.33539763117174,0.3789625360230548,0,-0.15864052954514513,0.6370289359769783,0.36925297501043064,-1.7258421507363202,2.683947130751512,5.0,-0.7986111,12.868912,0,0,0,1,Earth-sized Rocky,Radial Velocity
Barnard e,Barnard's star,Radial Velocity,2025.0,0.637,0.193,6.7392,0.0381,340.0,2.204280229397936,3195.0,-0.56,0.185,4,4.1142493656820065,0.3029827315541601,0,-0.19586056766464954,0.6142906108535074,0.8286083451693738,-1.4190750243243806,2.531478917042255,5.0,-0.7951635,12.895923,0,0,0,1,Earth-sized Rocky,Radial Velocity
CD Cet b,CD Cet,Radial Velocity,2020.0,1.82,3.95,2.2907,0.0185,464.0,8.6,3130.0,0.13,0.175,1,3.610227171693178,2.17032967032967,0,0.2600713879850748,0.5575345305230208,0.3599682158259049,-1.7328282715969863,2.6665179805548807,0.0,13.092762,1.7797439,0,0,0,0,Sub-Neptunes,Radial Velocity
CD-35 2722 b,CD-35 2722,Imaging,2011.0,17.37392009,9375.9380065,NA,67.0,1800.0,1.1547751316842319e-05,3689.0,-0.16,0.558549,1,9.85083096690245,539.6558725912731,0,1.2398978196777242,0.993472866956368,NA,1.8260748027008264,3.255272505103306,NA,NA,NA,0,0,0,1,NA,Imaging
CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,Imaging,2011.0,12.4,3337.1,10037.5,2.6,370.0,1.5071346349408809e-05,580.5,0.0,NA,1,9.643968081803227,269.1209677419355,0,1.0934216851622351,0.9842557643433598,4.0016255582867375,0.414973347970818,2.568201724066995,2.0,-0.53724253,-1.7163107,0,0,0,1,Cold/Warm Jupiters,Imaging
CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,Imaging,2021.0,20.8487041,2479.0615746,8040000.0,200.0,1800.0,3.900443281182197e-08,2320.0,0.0,0.245,1,1.5073069999664443,118.90722620980553,0,1.3190790655587028,0.1782017160257493,6.905256048748451,2.3010299956639813,3.255272505103306,4.0,-0.64111865,-1.6049777,0,0,0,1,Puffy Neptunes,Imaging
CHXR 73 b,CHXR 73,Imaging,2006.0,12.3,3994.486,NA,210.0,138.0,1.8764524575657494e-06,3099.0,0.0,NA,1,11.827614687132392,324.7549593495935,0,1.089905111439398,1.0728971679019397,NA,2.322219294733919,2.1398790864012365,NA,NA,NA,0,0,1,1,NA,Imaging
CI Tau c,CI Tau,Radial Velocity,2024.0,13.0,1144.1822652,25.2,0.17,8190.0,23.06933469796209,3807.0,0.0,1.880857,1,2.869569540852071,88.0140204,0,1.1139433523068367,0.45781675385815457,1.4014005407815442,-0.7695510786217261,3.9132839017604186,2.0,-4.075276,-1.7213489,0,0,1,1,Cold/Warm Jupiters,Radial Velocity
COCONUTS-2 b,COCONUTS-2 A,Imaging,2021.0,12.44196858,2542.627256,402000000.0,7506.0,434.0,3.226374343903388e-10,3406.0,0.0,0.388,1,7.273894473048963,204.35891954326092,0,1.0948891002738224,0.8617669961818542,8.60422605308447,3.8754085600770636,2.637489729512511,2.0,-0.62021023,-1.5867314,0,0,0,1,Cold/Warm Jupiters,Imaging
CT Cha b,CT Cha,Imaging,2007.0,24.66,5403.0,NA,440.0,2600.0,4.914050107797335e-06,4403.0,-0.56,1.679694,1,1.9852140931220914,219.09975669099757,0,1.391993072259713,0.29780734961184224,NA,2.6434526764861874,3.4149733479708178,NA,NA,NA,0,0,0,1,NA,Imaging
CWISEP J193518.59-154620.3 b,CWISEP J193518.59-154620.3,Imaging,2025.0,12.2,4926.3403085,NA,2.48,390.0,NA,NA,0.0,NA,1,14.948462150926181,403.798385942623,0,1.0863598306747482,1.1745965161574246,NA,0.3944516808262163,2.591064607026499,NA,NA,NA,0,0,0,0,NA,Imaging
CoRoT-1 b,CoRoT-1,Transit,2008.0,16.7,327.35,1.5089557,0.02752,1898.0,2852.63,5950.0,-0.3,1.11,1,0.3872706020423565,19.60179640718563,0,1.2227164711475833,-0.4119854693329494,0.17867648992273436,-1.5603515704365263,3.278296208091274,0.0,17.358215,4.7960396,0,0,0,0,Sub-Neptunes,Transit
CoRoT-10 b,CoRoT-10,Transit,2010.0,10.87,874.0,13.2406,0.1055,600.0,16.1089,5075.0,0.26,0.79,1,3.7495089900433123,80.40478380864766,0,1.0362295440862945,0.5739743992273045,1.1219076656765674,-0.9767475403662885,2.7781512503836434,0.0,14.399695,2.9707196,0,0,0,0,Sub-Neptunes,Transit
CoRoT-11 b,CoRoT-11,Transit,2010.0,16.03,740.51,2.99433,0.0436,1657.0,1890.649,6440.0,-0.03,1.37,1,0.9905626750279787,46.19525888958203,0,1.2049335223541449,-0.004118040511430529,0.47629966149847214,-1.360513510731414,3.219322508419337,0.0,16.338799,3.9560802,0,0,0,0,Sub-Neptunes,Transit
CoRoT-12 b,CoRoT-12,Transit,2010.0,16.14,291.438,2.828042,0.04016,1442.0,661.1334,5675.0,0.16,1.116,1,0.3819330012485416,18.05687732342007,0,1.2079035303860517,-0.41801281441818755,0.4514858549950149,-1.396206295863037,3.15896526038341,0.0,15.162639,5.1439857,0,0,0,0,Sub-Neptunes,Transit
CoRoT-13 b,CoRoT-13,Transit,2010.0,9.92,415.704,4.03519,0.051,1700.0,546.5339,5945.0,0.01,1.01,1,2.3463931699433136,41.90564516129032,0,0.9965116721541787,0.37040078579748414,0.6058639886265819,-1.2924298239020637,3.230448921378274,0.0,15.788558,3.2080348,0,0,0,0,Sub-Neptunes,Transit
CoRoT-14 b,CoRoT-14,Transit,2010.0,12.22,2415.4,1.51214,0.027,1952.0,2390.24357795464,6035.0,0.05,1.21,1,7.293349793603553,197.6595744680851,0,1.0870712059065355,0.8629270430966385,0.17959200175564313,-1.5686362358410126,3.290479813330673,0.0,15.453148,2.8113258,0,0,0,1,Sub-Neptunes,Transit
CoRoT-16 b,CoRoT-16,Transit,2011.0,13.11,170.032,5.35227,0.0618,16036.0,339.0007147350084,5650.0,0.19,1.19,1,0.4157901406783368,12.969641495041953,0,1.1176026916900843,-0.3811258129837689,0.7285380136821198,-1.2090115249111841,4.205096047578484,4.0,-3.686735,-1.3142273,0,0,1,1,Puffy Neptunes,Transit
CoRoT-17 b,CoRoT-17,Transit,2011.0,11.43,772.29,3.7681,0.0461,1626.0,1158.5901112875654,5740.0,0.0,1.59,1,2.8496617895345255,67.56692913385827,0,1.0580462303952818,0.45479331907696946,0.5761224198299446,-1.3362990746103518,3.2111205412580492,0.0,15.727482,3.1239653,0,0,0,1,Sub-Neptunes,Transit
CoRoT-18 b,CoRoT-18,Transit,2011.0,14.68,1102.82,1.9000693,0.0295,1550.0,823.7009,5440.0,-0.1,1.0,1,1.9207819490224154,75.12397820163487,0,1.1667260555800518,0.2834780656887073,0.2787694409837459,-1.530177984021837,3.1903316981702914,0.0,16.246082,3.590881,0,0,0,0,Sub-Neptunes,Transit
CoRoT-19 b,CoRoT-19,Transit,2011.0,14.46,352.78,3.89713,0.0518,2000.0,1103.809,6090.0,-0.02,1.65,1,0.6429107326562667,24.396957123098197,0,1.160168292958512,-0.19184932413042605,0.590744893178108,-1.285670240254767,3.3010299956639813,0.0,16.369354,4.442105,0,0,0,0,Sub-Neptunes,Transit
CoRoT-2 b,CoRoT-2,Transit,2008.0,16.432,1102.82,1.7429935,0.02798,1521.0,932.9076,5625.0,0.04,0.906,1,1.3695722684018699,67.11416747809153,0,1.215690426253203,0.1365849536692536,0.24129576753489507,-1.5531522898441912,3.182129214052998,0.0,15.995302,3.7233326,0,0,0,0,Sub-Neptunes,Transit
CoRoT-20 b,CoRoT-20,Transit,2011.0,9.41556,1366.669,9.24285,0.09,1024.0,180.8704,5880.0,0.14,1.02,2,9.021452704513015,145.15004949254217,0,0.9738461552265331,0.9552764766500097,0.9658059050326122,-1.0457574905606752,3.010299956639812,1.0,7.046187,11.329372,0,0,0,0,Super-Earths (multi),Transit
CoRoT-20 c,CoRoT-20,Radial Velocity,2018.0,12.2,5403.11,1675.0,2.9,2255.0,0.1326794009480684,5880.0,0.14,1.02,2,16.39516969482027,442.877868852459,0,1.0863598306747482,1.2147159161040515,3.224014811372864,0.4623979978989561,3.3531465462139796,2.0,-0.92823863,-0.90726495,0,0,1,1,Cold/Warm Jupiters,Radial Velocity
CoRoT-21 b,CoRoT-21,Transit,2012.0,14.5717,718.2958,2.72474,0.0417,27422.0,2899.0367497323564,6200.0,0.0,1.95,1,1.279158206701849,49.293891584372446,0,1.1635102214714883,0.1069242614829586,0.4353250673640437,-1.3798639450262424,4.438099126503389,4.0,-3.9867494,-1.3796283,0,0,1,1,Puffy Neptunes,Transit
CoRoT-22 b,CoRoT-22,Transit,2014.0,4.88,12.2,9.75598,0.092,885.0,170.1861286327531,5939.0,0.17,1.136,1,0.5784315372211771,2.5,0,0.6884198220027106,-0.2377480364815986,0.9892709013281893,-1.0362121726544447,2.9469432706978256,0.0,14.99601,4.4532766,0,0,0,1,Sub-Neptunes,Transit
CoRoT-23 b,CoRoT-23,Transit,2011.0,11.77,889.9,3.6313,0.048,1660.0,1223.1146664248963,5900.0,0.05,1.61,1,3.0072076471486717,75.60747663551402,0,1.0707764628434346,0.4781634170919783,0.560062129651679,-1.3187587626244128,3.220108088040055,0.0,15.634611,3.1351285,0,0,0,1,Sub-Neptunes,Transit
CoRoT-24 b,CoRoT-24,Transit,2014.0,3.7,5.7,5.1134,0.056,1070.0,127.03737000350046,4950.0,0.3,0.86,2,0.6200422482380115,1.5405405405405406,0,0.568201724066995,-0.2075787176767086,0.7087097671051746,-1.2518119729937995,3.0293837776852097,1.0,8.017695,10.680775,0,0,0,1,Super-Earths (multi),Transit
CoRoT-24 c,CoRoT-24,Transit,2014.0,5.0,28.0,11.759,0.098,850.0,41.481590205224634,4950.0,0.3,0.86,2,1.23424,5.6,0,0.6989700043360189,0.09139961718594786,1.070370390367003,-1.0087739243075051,2.929418925714293,1.0,7.974516,10.673079,0,0,0,1,Super-Earths (multi),Transit
CoRoT-25 b,CoRoT-25,Transit,2013.0,12.11,85.81,4.86069,0.0578,1330.0,506.146048209036,6040.0,-0.01,1.19,1,0.2662300485709245,7.085879438480595,0,1.0831441431430522,-0.574742928605667,0.6866979239787829,-1.238072161579471,3.123851640967086,0.0,16.404324,5.2642236,0,0,0,1,Sub-Neptunes,Transit
CoRoT-26 b,CoRoT-26,Transit,2013.0,14.12,165.26,4.20474,0.0526,1600.0,1014.5457949632514,5590.0,0.01,1.79,1,0.32345603393022443,11.703966005665722,0,1.1498346967157849,-0.49018474287514435,0.6237391463749965,-1.279014255846261,3.204119982655925,0.0,16.336142,5.2240496,0,0,0,1,Sub-Neptunes,Transit
CoRoT-27 b,CoRoT-27,Transit,2014.0,11.287,3302.11,3.57532,0.0476,1500.0,559.6693221921672,5900.0,-0.1,1.08,1,12.65340940843237,292.55869584477716,0,1.052578525044658,1.102207560118027,0.5533149183090587,-1.322393047279507,3.1760912590556813,0.0,15.501812,2.7304876,0,0,0,1,Sub-Neptunes,Transit
CoRoT-28 b,CoRoT-28,Transit,2015.0,10.704595,153.82972,5.20851,0.0603,18097.0,549.951190439151,5150.0,0.15,1.78,1,0.6910048986141533,14.370438115594286,0,1.0295702407483978,-0.16051887385075833,0.71671350231544,-1.2196826878598488,4.257606586392311,4.0,-3.741655,-1.3106393,0,0,1,1,Puffy Neptunes,Transit
CoRoT-29 b,CoRoT-29,Transit,2015.0,10.0881,270.1555,2.85057,0.0386,16428.0,373.3732809828724,5260.0,0.2,0.9,1,1.4498974186395277,26.779621534282967,0,1.0038093786039763,0.161337276652386,0.4549317102201591,-1.413412695328245,4.215584694181615,4.0,-3.7708905,-1.2755313,0,0,1,1,Puffy Neptunes,Transit
CoRoT-3 b,CoRoT-3,Transit,2008.0,11.32,6883.91,4.2568,0.05783,1695.0,1347.324627394862,6740.0,0.14,1.56,1,26.148543427526093,608.11925795053,0,1.0538464268522527,1.4174475020367092,0.629083245916666,-1.2378468076964053,3.229169702539101,1.0,15.057412,2.7398214,0,0,0,1,Super-Earths (multi),Transit
CoRoT-30 b,CoRoT-30,Transit,2020.0,11.309881,921.707,9.06005,0.0844,11999.0,106.28733860927987,5650.0,0.02,0.91,1,3.510511325211364,81.4957292654096,0,1.053458035401562,0.5453703784442925,0.9571305944388634,-1.0736575533743449,4.0791450533327485,4.0,-4.2852774,-1.526416,0,0,1,1,Puffy Neptunes,Transit
CoRoT-31 b,CoRoT-31,Transit,2020.0,16.36514,266.9772,4.62941,0.0586,22331.0,1274.8848506053416,5700.0,0.0,2.15,1,0.33563450171242376,16.313774278741274,0,1.2139197249490885,-0.47413340203536164,0.6655256454301306,-1.2321023839819094,4.348908171560365,4.0,-3.8021848,-1.4140462,0,0,1,1,Puffy Neptunes,Transit
CoRoT-32 b,CoRoT-32,Transit,2018.0,6.38913,47.6745,6.71837,0.071,938.0,132.26,5970.0,0.0,0.79,1,1.0071927043884101,7.461814049800208,0,0.8054417248371428,0.003112571294275116,0.8272639180131509,-1.1487416512809248,2.9722028383790646,0.0,13.967483,1.4416889,0,0,0,0,Sub-Neptunes,Transit
CoRoT-35 b,CoRoT-35,Transit,2022.0,18.83108758,349.6112477,3.22748,0.0429,1747.0,2212.8225405639414,6390.0,-0.5,1.65,1,0.28847672937871915,18.565642914396133,0,1.2748754032005616,-0.5398892144320817,0.5088635597172184,-1.3675427078152758,3.2422929049829308,0.0,17.375446,4.79303,0,0,0,1,Sub-Neptunes,Transit
CoRoT-36 b,CoRoT-36,Transit,2022.0,15.80466279,216.12331676,5.616531,0.066,1567.0,976.2238455626722,6730.0,-0.1,1.52,1,0.30164596503669383,13.67465536162825,0,1.1987852341202647,-0.5205024796431801,0.7494681602806386,-1.1804560644581312,3.1950689964685903,0.0,16.817091,5.113216,0,0,0,1,Sub-Neptunes,Transit
CoRoT-4 b,CoRoT-4,Transit,2008.0,13.34,228.83,9.20205,0.09,1074.0,203.9517,6190.0,0.05,1.17,1,0.5311253994279179,17.153673163418294,0,1.1251558295805302,-0.2748029292951796,0.9638845887054673,-1.0457574905606752,3.0310042813635367,0.0,15.682003,4.513874,0,0,0,0,Sub-Neptunes,Transit
CoRoT-5 b,CoRoT-5,Transit,2009.0,15.558,148.42,4.0378962,0.04947,1438.0,786.2949,6100.0,-0.25,1.186,1,0.21716144592079656,9.539786604962076,0,1.1919537671529952,-0.6632172753542991,0.6061551505792309,-1.3056580896358188,3.1577588860468637,0.0,17.25564,4.99041,0,0,0,0,Sub-Neptunes,Transit
CoRoT-6 b,CoRoT-6,Transit,2009.0,13.068,940.74,8.886593,0.0855,1017.0,177.3676948706738,6090.0,-0.2,1.025,1,2.3227038079520845,71.9880624426079,0,1.1162091258033997,0.36599383193824286,0.9487352902277085,-1.0680338852718274,3.0073209529227447,0.0,10.773934,-0.6372869,0,0,0,1,Sub-Neptunes,Transit
CoRoT-7 b,CoRoT-7,Transit,2009.0,1.68135,4.07660518,0.85359163,0.017016,1756.0,1652.8024076229324,5275.0,0.05,0.83,3,4.725805747784585,2.424602361197847,0,0.22565812822033263,0.6744758661750904,-0.06874985209182854,-1.7691425231053275,3.244524511570084,1.0,1.7964071,15.973171,0,0,0,1,Super-Earths (multi),Transit
CoRoT-7 c,CoRoT-7,Radial Velocity,2009.0,2.83,8.4,3.698,0.046,14735.0,241.71160625356129,5256.0,0.06,0.864273,3,2.0420744818915457,2.9681978798586575,0,0.4517864355242902,0.31007157834079596,0.5679669068231542,-1.337242168318426,4.168350140185944,4.0,-3.7535508,0.0608494,0,0,1,1,Puffy Neptunes,Radial Velocity
CoRoT-7 d,CoRoT-7,Radial Velocity,2022.0,4.31,17.142,8.966,NA,NA,NA,5250.0,0.12,0.8389,3,1.1797263482199911,3.977262180974478,0,0.6344772701607315,0.07178127913597694,0.9525987345297731,NA,NA,NA,NA,NA,0,0,0,0,NA,Radial Velocity
CoRoT-8 b,CoRoT-8,Transit,2010.0,6.39,69.92,6.21229,0.063,870.0,89.2575682244616,5080.0,0.3,0.77,1,1.4765577723552898,10.94209702660407,0,0.8055008581584001,0.16925044400293127,0.7932517211164108,-1.2006594505464183,2.9395192526186187,0.0,13.957582,3.505917,0,0,0,1,Sub-Neptunes,Transit
CoRoT-9 b,CoRoT-9,Transit,2009.0,11.948794,266.9772,95.272656,0.4021,420.0,5.119815100947179,5625.0,-0.01,0.96,1,0.8622904003576634,22.343443196024637,0,1.077324073855205,-0.06434644875371066,1.9789682725973061,-0.3956659268970889,2.6232492903979003,0.0,10.871524,2.8405416,0,0,0,1,Sub-Neptunes,Transit
DE CVn b,DE CVn,Eclipse Timing Variations,2018.0,12.4,3823.27330161,4098.1,5.75,629.0,0.0008032965633173119,3579.0,0.0,0.424754,1,11.04897236784552,308.32849206532256,0,1.0934216851622351,1.0433218874575314,3.6125825516538326,0.7596678446896306,2.798650645445269,2.0,-0.5926831,-1.7344596,0,0,1,1,Cold/Warm Jupiters,Other
DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,Astrometry,2013.0,11.9,9057.77,246.36,0.36,NA,NA,NA,0.0,NA,1,29.61638201499087,761.1571428571428,0,1.0755469613925308,1.471532003310927,2.3915701954182165,-0.44369749923271273,NA,NA,NA,NA,0,0,0,0,NA,Other
DH Tau b,DH Tau,Imaging,2004.0,30.2643,3496.0,NA,330.0,2200.0,2.192364315096483e-07,4371.0,0.0,0.27,1,0.6949140985899672,115.5156405401744,0,1.4809306333236387,-0.1580688771567657,NA,2.5185139398778875,3.342422680822206,NA,NA,NA,0,0,0,1,NA,Imaging
DMPP-1 b,DMPP-1,Radial Velocity,2019.0,4.26,16.8,17.812,0.1423,877.0,103.67326507656105,6196.0,0.0,1.26,4,1.1973802301565348,3.9436619718309864,0,0.6294095991027189,0.07823208326949113,1.2507126864591853,-0.8467950999157157,2.9429995933660407,3.0,0.62331283,13.000567,0,0,0,1,Mini-Neptunes,Radial Velocity
DMPP-1 c,DMPP-1,Radial Velocity,2019.0,3.31,10.94,10.03,0.0973,1239.0,221.7434989085744,6196.0,0.0,1.26,4,1.6622063593482708,3.305135951661631,0,0.5198279937757188,0.2206849395220408,1.0013009330204181,-1.0118871597316481,3.0930713063760633,3.0,0.7753712,12.835068,0,0,0,1,Mini-Neptunes,Radial Velocity
DMPP-1 d,DMPP-1,Radial Velocity,2019.0,2.02,4.72,3.1417,0.04467,1632.0,1052.0700843732616,6196.0,0.0,1.26,4,3.1552915118979787,2.3366336633663365,0,0.3053513694466238,0.49903948914600144,0.4971647120327354,-1.3499840475281615,3.2127201544178425,3.0,0.77893686,12.241726,0,0,0,1,Mini-Neptunes,Radial Velocity
DMPP-1 e,DMPP-1,Radial Velocity,2019.0,1.86,4.13,5.516,0.0651,1314.0,495.3527740100087,6196.0,0.0,1.26,4,3.5364116928179894,2.2204301075268815,0,0.26951294421791633,0.5485628178544371,0.7416242575038121,-1.186419011431808,3.118595365223762,3.0,0.75534606,12.237894,0,0,0,1,Mini-Neptunes,Radial Velocity
DMPP-2 b,DMPP-2,Radial Velocity,2019.0,14.2,171.48,5.203,0.06638,1000.0,1151.618903301527,6500.0,0.0,1.78,3,0.32998943871521136,12.076056338028168,0,1.1522883443830565,-0.4814999594587893,0.7162538258960366,-1.177962751927415,3.0,1.0,1.2698479,14.197064,0,0,0,1,Super-Earths (multi),Radial Velocity
DMPP-2 c,DMPP-2,Radial Velocity,2026.0,8.26,51.79,3.168,0.04789,25631.0,2212.5526147856726,6500.0,0.0,1.78,3,0.5063576409833618,6.26997578692494,0,0.9169800473203822,-0.2955426320914676,0.500785172917456,-1.3197551629573923,4.408765550624733,4.0,-3.5388708,-0.46656027,0,0,1,1,Puffy Neptunes,Radial Velocity
